,Country,Start,End,Duration,Status,AG.CON.FERT.ZS,AG.LND.AGRI.K2,AG.LND.AGRI.ZS,AG.LND.ARBL.HA,AG.LND.ARBL.HA.PC,AG.LND.ARBL.ZS,AG.LND.CREL.HA,AG.LND.CROP.ZS,AG.LND.PRCP.MM,AG.LND.TOTL.K2,AG.PRD.CREL.MT,AG.PRD.CROP.XD,AG.PRD.FOOD.XD,AG.PRD.LVSK.XD,AG.SRF.TOTL.K2,AG.YLD.CREL.KG,BX.GRT.EXTA.CD.WD,BX.GRT.TECH.CD.WD,DC.DAC.AUSL.CD,DC.DAC.CANL.CD,DC.DAC.CHEL.CD,DC.DAC.DEUL.CD,DC.DAC.DNKL.CD,DC.DAC.GBRL.CD,DC.DAC.ITAL.CD,DC.DAC.NORL.CD,DC.DAC.SWEL.CD,DC.DAC.TOTL.CD,DT.NFL.UNDP.CD,DT.ODA.ALLD.CD,DT.ODA.ALLD.KD,DT.ODA.ODAT.CD,DT.ODA.ODAT.GN.ZS,DT.ODA.ODAT.KD,DT.ODA.ODAT.PC.ZS,EN.POP.DNST,EN.URB.LCTY,EN.URB.LCTY.UR.ZS,EN.URB.MCTY,EN.URB.MCTY.TL.ZS,ER.FSH.AQUA.MT,ER.FSH.CAPT.MT,ER.FSH.PROD.MT,ER.H2O.INTR.K3,ER.H2O.INTR.PC,FD.AST.PRVT.GD.ZS,FI.RES.TOTL.CD,FI.RES.XGLD.CD,FM.AST.CGOV.ZG.M3,FM.AST.DOMS.CN,FM.AST.NFRG.CN,FM.AST.PRVT.GD.ZS,FM.AST.PRVT.ZG.M3,FM.LBL.BMNY.CN,FM.LBL.BMNY.GD.ZS,FM.LBL.BMNY.IR.ZS,FM.LBL.BMNY.ZG,FS.AST.CGOV.GD.ZS,IT.MLT.MAIN,IT.MLT.MAIN.P2,NV.AGR.TOTL.CD,NV.AGR.TOTL.CN,NV.AGR.TOTL.KD,NV.AGR.TOTL.KD.ZG,NV.AGR.TOTL.KN,NV.AGR.TOTL.ZS,NV.IND.MANF.CD,NV.IND.MANF.CN,NV.IND.MANF.KD,NV.IND.MANF.KD.ZG,NV.IND.MANF.KN,NV.IND.MANF.ZS,NV.IND.TOTL.CD,NV.IND.TOTL.CN,NV.IND.TOTL.KD,NV.IND.TOTL.KD.ZG,NV.IND.TOTL.KN,NV.IND.TOTL.ZS,NV.SRV.TOTL.KD,NV.SRV.TOTL.KD.ZG,NV.SRV.TOTL.KN,NY.GDP.DEFL.KD.ZG,NY.GDP.DEFL.ZS,NY.GDP.FCST.CD,NY.GDP.FCST.CN,NY.GDP.FCST.KD,NY.GDP.FCST.KN,NY.GDP.MKTP.CD,NY.GDP.MKTP.CN,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.KN,NY.GDP.PCAP.CD,NY.GDP.PCAP.CN,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KN,NY.GNP.ATLS.CD,NY.GNP.MKTP.CD,NY.GNP.MKTP.CN,NY.GNP.PCAP.CD,NY.GNP.PCAP.CN,NY.GSR.NFCY.CD,NY.GSR.NFCY.CN,NY.TAX.NIND.CD,NY.TAX.NIND.CN,NY.TAX.NIND.KN,PA.NUS.ATLS,PA.NUS.FCRF,SH.DTH.IMRT,SH.DTH.MORT,SH.DYN.MORT,SH.DYN.MORT.FE,SH.DYN.MORT.MA,SM.POP.NETM,SM.POP.REFG,SP.ADO.TFRT,SP.DYN.AMRT.FE,SP.DYN.AMRT.MA,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SP.DYN.IMRT.FE.IN,SP.DYN.IMRT.IN,SP.DYN.IMRT.MA.IN,SP.DYN.LE00.FE.IN,SP.DYN.LE00.IN,SP.DYN.LE00.MA.IN,SP.DYN.TFRT.IN,SP.DYN.TO65.FE.ZS,SP.DYN.TO65.MA.ZS,SP.POP.0004.FE.5Y,SP.POP.0004.MA.5Y,SP.POP.0014.FE.IN,SP.POP.0014.FE.ZS,SP.POP.0014.MA.IN,SP.POP.0014.MA.ZS,SP.POP.0014.TO,SP.POP.0014.TO.ZS,SP.POP.0509.FE.5Y,SP.POP.0509.MA.5Y,SP.POP.1014.FE.5Y,SP.POP.1014.MA.5Y,SP.POP.1519.FE.5Y,SP.POP.1519.MA.5Y,SP.POP.1564.FE.IN,SP.POP.1564.FE.ZS,SP.POP.1564.MA.IN,SP.POP.1564.MA.ZS,SP.POP.1564.TO,SP.POP.1564.TO.ZS,SP.POP.2024.FE.5Y,SP.POP.2024.MA.5Y,SP.POP.2529.FE.5Y,SP.POP.2529.MA.5Y,SP.POP.3034.FE.5Y,SP.POP.3034.MA.5Y,SP.POP.3539.FE.5Y,SP.POP.3539.MA.5Y,SP.POP.4044.FE.5Y,SP.POP.4044.MA.5Y,SP.POP.4549.FE.5Y,SP.POP.4549.MA.5Y,SP.POP.5054.FE.5Y,SP.POP.5054.MA.5Y,SP.POP.5559.FE.5Y,SP.POP.5559.MA.5Y,SP.POP.6064.FE.5Y,SP.POP.6064.MA.5Y,SP.POP.6569.FE.5Y,SP.POP.6569.MA.5Y,SP.POP.65UP.FE.IN,SP.POP.65UP.FE.ZS,SP.POP.65UP.MA.IN,SP.POP.65UP.MA.ZS,SP.POP.65UP.TO,SP.POP.65UP.TO.ZS,SP.POP.7074.FE.5Y,SP.POP.7074.MA.5Y,SP.POP.7579.FE.5Y,SP.POP.7579.MA.5Y,SP.POP.80UP.FE.5Y,SP.POP.80UP.MA.5Y,SP.POP.BRTH.MF,SP.POP.DPND,SP.POP.DPND.OL,SP.POP.DPND.YG,SP.POP.GROW,SP.POP.TOTL,SP.POP.TOTL.FE.IN,SP.POP.TOTL.FE.ZS,SP.POP.TOTL.MA.IN,SP.POP.TOTL.MA.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,TG.VAL.TOTL.GD.ZS,TM.VAL.MRCH.AL.ZS,TM.VAL.MRCH.CD.WT,TM.VAL.MRCH.HI.ZS,TM.VAL.MRCH.OR.ZS,TM.VAL.MRCH.R1.ZS,TM.VAL.MRCH.R3.ZS,TM.VAL.MRCH.R4.ZS,TM.VAL.MRCH.R5.ZS,TM.VAL.MRCH.R6.ZS,TM.VAL.MRCH.RS.ZS,TM.VAL.MRCH.WL.CD,TM.VAL.MRCH.WR.ZS,TX.VAL.MRCH.AL.ZS,TX.VAL.MRCH.CD.WT,TX.VAL.MRCH.HI.ZS,TX.VAL.MRCH.OR.ZS,TX.VAL.MRCH.R1.ZS,TX.VAL.MRCH.R5.ZS,TX.VAL.MRCH.R6.ZS,TX.VAL.MRCH.RS.ZS,TX.VAL.MRCH.WL.CD,TX.VAL.MRCH.WR.ZS
0,Algeria,1950,1962,12,True,8.15061706594463,451855.0,18.97163418341215,6386000.0,0.5464408773308445,2.6812330481076847,2809961.5,0.2506570826370635,89.0,2381740.0,1653698.0,29.905,22.895,10.2,2381740.0,580.1,362970000.0,426666.6666666667,,,,600000.023841858,,,,,109999.999403954,396436668.70892066,,396863332.11263037,3439573323.5677094,396863332.11263037,14.601183417217399,3439573323.5677094,34.225115244492635,4.907518872756895,912845.6666666666,24.737954313237935,912845.6666666666,7.87343936259483,0.0,25800.0,25800.0,11.247,962.2900966909424,,254416220.0,248666666.66666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9114996673005553,0.5346861029698143,,,,,2386602348.4834733,11782799000.0,20461745092.674732,-16.645241575119048,2211212131433.3335,206.29239875906066,1018.4779510295926,1769.2221834861466,-18.0186459607029,191192.17533044502,2182642266.48554,2798927173.05045,13818471400.0,190.0,1194.818293375249,412324824.56697965,2035672400.0,,,,4.93706000393706,4.93706000393706,79886.33333333333,131142.66666666666,241.0,237.73333333333335,244.29999999999998,-88573.66666666667,,123.772,423.4166666666667,596.284,48.678666666666665,24.18466666666667,140.0,145.73333333333335,151.23333333333332,43.214666666666666,40.123666666666665,37.45666666666667,7.558,34.87859533333334,22.856867333333337,18.678671617353768,19.11010738611323,2603233.3333333335,45.35343745210786,2737548.3333333335,46.784617462596124,5340782.0,46.07593401997914,15.215793972317535,15.665816517282133,11.4589718624366,12.0086935592008,9.090849326889048,9.312523575241679,2938185.3333333335,51.1969185959058,2928466.3333333335,50.057925283400664,5866652.666666667,50.62195849813397,8.01830685430541,7.938917892853063,7.015391651731886,6.976475617107287,6.05208897875553,5.807411284431257,4.7833986032370825,4.67532218753884,4.204166633652356,4.067498959771556,3.577550268437133,3.417367543754683,3.3997246636305434,3.1263870844730035,2.6207597398171867,2.519647275673327,2.4346818754496002,2.21637386255599,1.4937238491917,1.4399943699263467,198127.66666666666,3.4496439519863498,184829.66666666666,3.157457254003173,382957.6666666667,3.3021074818869267,1.03897740276185,0.9269613123112838,0.580756089849348,0.5054660036419933,0.33618661018345536,0.28503556812355196,1.047,97.55520414787419,6.52580173319222,91.02940241468202,1.657080731653925,11590391.666666666,5739546.333333333,49.520539141944596,5850845.0,50.4794579841473,7898244.0,-0.3273869057057714,68.15966666666667,5.90292689670359,3692147.6666666665,31.840333333333334,49.07834900689846,1.417748279068134,893666666.6666666,92.53109828892555,4.911026302399421,0.2031655184467615,0.5411045175289091,1.4157903051214542,0.1168886099118531,4.025077255934305,1.142085103553572,1135250000.0,1.4157903051214542,1.35857574444164,317666666.6666667,94.31262281912545,3.06041896518967,0.1294051546048482,0.025490695895998,2.76044509944869,1.383090602775215,378350000.0,1.2438676129096515
1,Algeria,1962,1964,2,True,8.613396554183119,445246.6666666667,18.69417596659027,6210666.666666667,0.5187848695991003,2.607617400164027,2869510.0,0.25625523076966134,89.0,2381740.0,2060507.0,29.823333333333334,22.573333333333334,9.663333333333334,2381740.0,716.0,268330000.0,3130000.0,,,150000.002235174,426666.66706403095,,9999.99977648258,129999.995231628,205000.001937151,186666.66249434164,302636664.68672436,,302460001.6276043,2379726643.8802133,302460001.6276043,12.02565849966581,2379726643.8802133,25.33985799551753,5.028090107792344,994681.6666666666,23.959980289302337,994681.6666666666,8.303548813070563,0.0,18566.666666666668,18566.666666666668,11.247,939.3347621948069,10.8956959689503,205953003.33333334,200233333.33333334,,3506000000.0,875055899.985,14.9476416903108,,4768000000.0,33.1953216485337,4.95451649446926,,9.46150212255816,,,,,,,,,,,,,,,,,,,,,,,,1.5319312531962248,0.5542263003977103,,,,,2537914330.257563,12529835333.333334,20897101134.72333,6.822699987461213,2258259172500.0,211.54273637502067,1044.399182880516,1742.04929875147,5.091916095266985,188255.719417265,2626136317.8520236,2625726152.0680366,12963367566.666666,220.0,1081.0680833536323,87811821.8104728,433532233.3333333,,,,4.93706000393706,4.93706000393706,82800.33333333333,136323.33333333334,242.36666666666667,239.29999999999998,245.33333333333334,-101112.66666666667,,123.62,424.7763333333333,514.331,48.55500000000001,23.526,140.9,146.33333333333334,151.66666666666666,43.13399999999999,41.673,40.37033333333333,7.643,34.540728,27.827736333333334,18.976605128781333,19.371013355590634,2704413.0,45.80416476186739,2878088.6666666665,47.39930235243307,5582502.0,46.612903889918435,14.878002417593967,15.411024309963635,11.9495572154921,12.617264686878867,9.040114554630685,9.18819532397477,2967199.3333333335,50.2611506299664,2982977.3333333335,49.135715776434495,5950177.0,49.69060471570537,7.79778056992453,7.6212785714604605,6.987239865626886,6.741866572431676,6.040271693837529,5.842470705854789,4.895497841126513,4.74005499630534,3.9944376741230165,3.938287579916597,3.4834802960539637,3.3975237791776967,3.1231477013231896,2.9820114805631235,2.68580086640532,2.5737118820959832,2.213379566914773,2.1103148846540734,1.7252058099510166,1.5864842740344736,232423.33333333334,3.9346846081662066,210501.0,3.4649818711324163,442924.6666666667,3.6964913943762334,1.1447100964241699,1.006031136210814,0.7168324814324224,0.584270327547006,0.347936220358599,0.288196133340128,1.047,101.2553425781819,7.44155087957359,93.81379169860857,1.6278731635464967,11975603.333333334,5904036.0,49.30220542595959,6071567.0,50.69779178917307,7821426.666666667,-0.565828543185409,65.32766666666667,5.89640900718934,4154176.6666666665,34.672333333333334,43.90993833093943,,593000000.0,87.7460770328103,6.43366619115549,0.641940085592011,1.74037089871612,2.75320970042796,0.299572039942939,3.3095577746077,3.06704707560628,701000000.0,2.75320970042796,,559333333.3333334,,,,,,,,
2,Algeria,1964,1965,1,True,7.42881482446629,441655.0,18.5433758512684,6167500.0,0.5022423864905305,2.58949339558474,2834080.0,0.252336527076843,89.0,2381740.0,1611483.5,29.275,22.6,10.785,2381740.0,568.25,168965000.0,2620000.0,,,190000.00506639451,650000.0059604645,,9999.99977648258,129999.995231628,100000.001490116,255000.00268220901,186180000.094697,,187034996.03271502,1383234985.351565,187034996.03271502,6.308160914817445,1383234985.351565,15.259026865828048,5.15596895546953,1059135.0,23.379527305609052,1059135.0,8.623845495699575,0.0,17800.0,17800.0,11.247,915.928294530227,10.47883999315445,189574560.0,183850000.0,7.06795302013423,4003000000.0,831555899.985,16.52831480686065,13.7793624161074,5027500000.0,33.6700964788801,5.383711761394265,10.885067114094,10.20736367149738,72700.0,0.587177908,,,,,,,,,,,,,,,,,,,,,,1.598257135946725,0.5656860637335166,,,,,3022800368.66051,14923746800.0,24407161008.303497,6.02315560939898,2637576133950.0,246.09343178495402,1214.97803929711,1987.16730697901,4.24515353499633,214744.56047019898,2998712920.0861,2982520029.78648,14724880350.0,245.0,1198.91766266301,-40280338.874029055,-198866450.0,,,,4.93706000393706,4.93706000393706,84809.5,140133.0,243.85000000000002,240.75,246.55,-108430.0,,122.428,422.435,465.722,48.206500000000005,23.0115,141.75,147.05,152.15,43.318,42.751,42.194,7.676,34.658658,30.791939,19.32298301626085,19.59493482503955,2777332.0,46.10862522168805,2983545.5,47.68453361349465,5760877.5,46.911499440824656,14.7397186004972,15.20370229751945,12.04592360492995,12.8858964909357,9.093241525497561,9.228184705812875,2993183.5,49.6935994231049,3043584.0,48.64542745058675,6036767.5,49.159604890397844,7.630742890030745,7.37933990046088,6.924557285061455,6.5787683103892505,6.0617941899106,5.82740792121176,4.9682259981469254,4.81972328342866,3.91957915060064,3.9053891843216952,3.3738495407750904,3.34482385981013,2.94822384261714,2.904374889775945,2.643759369169235,2.57418885323092,2.1296256312955046,2.083226542144625,1.729484853826855,1.6192617858856249,252869.5,4.197775355207045,229662.5,3.6700389359186003,482532.5,3.9288956687775354,1.248341868616105,1.08092269883111,0.8408676802945065,0.6636396019661894,0.37908095246957296,0.306214849235682,1.047,103.42022406680249,7.9924492105906,95.42777485621205,1.691303110596505,12280177.5,6023385.5,49.0504378405182,6256792.0,50.9495621594818,7749015.5,-0.643589360416696,63.108000000000004,5.816453677828195,4531162.0,36.891999999999996,45.42892112403335,,687000000.0,87.7460770328103,6.43366619115549,0.641940085592011,1.74037089871612,2.75320970042796,0.299572039942939,3.3095577746077,3.06704707560628,701000000.0,2.75320970042796,,682000000.0,,,,,,,,
3,Algeria,1965,1967,2,True,7.57343848184965,441950.0,18.555761754011765,6241666.666666667,0.49425473212067433,2.6206330945723164,2461470.0,0.239180878965238,89.0,2381740.0,1384427.6666666667,23.953333333333333,19.55,12.020000000000001,2381740.0,547.1999999999999,92823333.33333333,31256666.666666668,,635000.0090897102,186666.667461395,830000.0031789144,,9999.99977648258,114999.998360872,59999.9986588955,175000.00633299357,127743334.24617898,,126929997.762044,905686665.8528646,126929997.762044,4.135703228123796,905686665.8528646,10.072990162771687,5.30309213712104,1123004.3333333333,23.092746200837666,1123004.3333333333,8.889276092154493,0.0,19933.333333333332,19933.333333333332,11.247,890.7054323330899,10.675444396230375,300099510.0,244183333.33333334,2.7101829581027133,4289000000.0,1396092028.3175833,16.964460976049967,4.715226546215437,6190666666.666667,39.251108190372165,4.510412434612887,16.691658208358266,10.290928316660857,72700.0,0.5818873026666668,,,,,,,,,,,,,,,,,,,,,,1.5437290058918167,0.5793450820697666,,,,,3182337954.32996,15711393433.333334,25090603348.50287,3.618296610200036,2711432786300.0,251.89262136997704,1243.6089862525732,1986.431304251757,1.653654271460283,214665.02384456433,3127458587.0472503,3087814763.1403604,15244726766.666666,246.66666666666666,1206.6456233738566,-94523191.18959947,-466666666.6666667,,,,4.93706000393706,4.93706000393706,86384.0,143200.0,244.86666666666667,242.0666666666667,247.5666666666667,-59674.0,,119.56633333333333,427.76066666666674,469.16633333333334,47.674333333333344,23.091333333333335,142.4,147.53333333333333,152.53333333333333,43.12133333333333,42.60833333333333,42.11133333333333,7.672666666666667,34.05078,30.371761000000003,19.227009733690068,19.35710428335653,2865763.6666666665,46.398184080308,3081215.6666666665,47.737385327406834,5946979.333333333,47.08248269740471,14.9881835292478,15.3391348896648,12.182990817370202,13.041146154385535,9.299125824004483,9.619449006247988,3051045.6666666665,49.402614377641534,3134920.3333333335,48.56902759099677,6185966.0,48.97668608685814,7.54569721511109,7.28422598751888,6.75548581200734,6.400457923847729,6.057466250341119,5.760460313385806,5.018328730437767,4.873007919213516,3.948670177870067,3.9308263016776395,3.27363278564239,3.2775134114983167,2.8565110942179,2.8488729326961466,2.53789000797167,2.50641513794528,2.109806480037703,2.06779865696548,1.6280719956770966,1.5731415807936802,259285.33333333334,4.19920154205046,238355.66666666666,3.693587081596393,497641.0,3.940831215737173,1.2648140078198766,1.097745758235953,0.8882209061525077,0.6927213380648607,0.41809463240097305,0.32997840450190136,1.047,104.178965800945,8.046294358766223,96.13267144217873,1.909411904223963,12630586.666666666,6176095.0,48.89848315078123,6454491.666666667,51.10151684921877,7767217.666666667,0.38043539758963174,61.504333333333335,4.4506232811612065,4863369.0,38.495666666666665,41.2304236607774,1.483084185680565,651000000.0,87.30630265901786,4.6514097148487945,0.855835554910513,1.6983416467424917,1.483084185680565,0.1412770313108705,1.610229694529955,6.559203440452819,637050000.0,1.483084185680565,1.35055651636285,660333333.3333334,91.1143691698625,3.2242939728416,0.6513406823219691,0.0691371681415929,1.5932622557539249,4.31078034093305,672200000.0,1.35055651636285
4,Algeria,1967,1991,24,True,23.535863714794154,419201.6,17.60064490666488,6768600.0,0.37789601083612195,2.841871908772579,2874090.28,0.2508082326366438,89.0,2381740.0,1941960.96,24.1492,24.204,25.183200000000003,2381740.0,668.3000000000002,51024800.0,65216800.0,41428.57076866287,4234400.027394296,448799.9963760378,8269200.041294095,112727.26893763668,387727.27328945306,2515200.040787459,284117.6422422422,3932999.9681562195,120128800.04465587,3841250.017285347,156937998.96240237,508890003.0517578,156937998.96240237,1.0747036007006412,508890003.0517578,8.499717151068134,7.835895975211396,1547945.48,19.6610754943013,1547945.48,8.49229234432161,79.64,51792.1624,51871.8024,11.247,633.570967002168,50.01605681409722,2922744771.507747,1456141215.2621539,3.4969792682188228,145949520000.0,-13124136598.637068,50.746381652876515,17.18822793727142,126647520000.0,62.18619104697222,7.157284542968025,18.962405859744422,13.43061301631633,339711.52,1.61489474228,,,,,,,,,,,,,,,,,,,,,,12.71498277715467,2.5821552097746796,,,,,32369496777.482544,193238684224.0,56910265388.44833,5.116777331999568,6150045788376.0,1555.5778052369621,8822.27352622995,2976.753651450531,2.102255836181191,321684.86884006363,32139242319.026104,31212215313.364925,185830764224.0,1534.0,8493.293690130888,-1157281464.1176236,-7407920000.0,,,,5.416599548305763,5.416599548305763,70916.96,105308.56,151.6,148.32,154.704,28764.24,117933.16666666667,69.90684,304.37636000000003,349.7514,41.69236,14.08192,95.512,99.82,103.904,54.932719999999996,53.896240000000006,52.901439999999994,6.62396,50.83194759999999,45.413353879999995,17.566195830989564,17.61281348068667,4137477.4,45.509333694790676,4362447.96,46.190415467011555,8499925.28,45.85671408227867,15.103556773114317,15.324479918543556,12.839581090686806,13.25312206778131,10.644651503209582,11.153500986293578,4702677.64,51.050794438762125,4864394.8,50.77741046190888,9567072.4,50.91122134189712,8.657110414491703,8.935435739028794,7.027227503610243,7.042485218655556,5.781021707262152,5.671613368859699,4.779191964270542,4.607867723902548,3.9538470876725627,3.76997867627954,3.3010057321973854,3.1299724761031094,2.7660894779726477,2.6127494285618282,2.2898561292336432,2.1462101581807533,1.8507929188416767,1.7075966860434724,1.4239421815523543,1.2901195295570829,311894.84,3.439871866447184,284174.48,3.0321740710795972,596069.36,3.2320645758241886,1.0080599077046508,0.8953382217441671,0.6196335210803974,0.5292638049520534,0.38823625610978085,0.31745251482629366,1.04532,96.61466984542942,6.364196720573171,90.25047312485621,2.9138985784957185,18663066.88,9152049.84,49.01183860473939,9511017.12,50.988161822402986,10241242.08,1.8714789679374724,55.891000000000005,4.147516202487398,8421824.8,44.108999999999995,46.25338135476541,1.509390990622689,6459200000.0,83.14131016303755,6.803723310610265,1.2271894205480784,3.2409624020251817,1.3844939933578442,0.16770860214715194,0.999333259795567,8.670472532994339,6481720899.2,1.3844939933578442,1.2351054571051001,7296960000.0,87.87228255452945,3.526906115962205,0.45492597376007543,0.2717483371398407,0.8839271913158133,7.428176962448943,7157495329.56,1.1726343670594048
5,Algeria,1991,1992,1,True,12.70207606103595,387435.0,16.2668889131475,7411000.0,0.2802547846194195,3.11159068580114,3474392.5,0.2263051382602635,89.0,2381740.0,3570119.5700000003,34.485,37.775000000000006,44.2,2381740.0,1028.9499999999998,73740000.0,110685000.0,,3529999.97138977,2004999.935626986,12660000.205039991,-180000.00715255734,694999.9928474424,18005000.114440903,,1954999.9833107,222370000.7004665,1769999.980926515,292980003.3569335,391385009.765625,292980003.3569335,0.653364977602765,391385009.765625,11.04601910085254,11.101591273606651,1848242.0,13.12465218455845,1848242.0,6.990217368144515,148.5,87487.955,87636.455,11.247,425.417878295686,26.77003633413883,3388743159.122325,1471465871.1965299,5.14508111419185,542384000000.0,-126806130514.4565,26.77199206774013,-26.47316409614755,479600500000.0,50.5266523309391,7.00237351458307,26.038839134032003,14.72596505656135,922683.5,3.488312529,,,,,,,,,,,,,,,,,,,,,,37.85735934901455,10.90676554419878,,,,,46859404887.636154,946349998100.0,80220527048.73325,0.30000085883581995,8669084762650.0,1771.9547974474099,35750.93836894875,3034.02771872213,-2.0332357874872447,327874.22912159795,51861060542.8441,44505594976.3931,899236118350.0,1960.0,33968.8782337675,-2353809911.24304,-47113879750.0,,,,20.154474999999998,20.154474999999998,33534.5,40045.0,51.05,47.099999999999994,54.8,-24373.5,194219.0,24.415,160.938,198.54149999999998,29.772,5.622999999999999,39.45,42.95,46.25,69.15700000000001,67.7225,66.30799999999999,4.3215,72.857563,67.04938949999999,14.536756486695602,14.55204118231745,5463652.0,42.019669758762404,5660430.0,42.12677506851995,11124082.0,42.0741021588237,14.74312708570085,14.752214585814901,12.73978618636595,12.8225193003876,10.93807972522495,11.291296774830851,7090354.0,54.52391334691465,7390302.0,54.994313745839904,14480655.5,54.762974513954646,9.384573090352596,9.78394586289191,7.999113037902405,8.29055237708489,6.60181269687507,6.77603991831662,5.439643337555125,5.501056709795605,4.100229309673825,4.0990146720906,3.104668702082235,2.962054741406595,2.698704493788505,2.460999620069215,2.378972426510095,2.15166995984897,1.87811652694988,1.67768310950467,1.36968657614745,1.18266355235635,449489.0,3.456416894322945,386877.5,2.878911185640175,836366.5,3.1629233272216153,0.9635492256574529,0.789444194612567,0.6257200612150295,0.49563381503127,0.49746103130300945,0.4111696236399915,1.042,82.60848610150835,5.775629516275085,76.8328565852332,2.354202333409575,26441104.0,13003495.0,49.17905115478625,13437609.5,50.82095075843725,12356307.0,0.6862851366668895,46.736000000000004,3.840948770564955,14084797.0,53.263999999999996,42.74850075586685,3.14517635736701,8040000000.0,84.60861077799265,7.222719589312829,2.0891928861833953,2.352731023792385,3.03548732862816,0.14392957728619296,0.4144103817543545,5.13318230406634,8165577500.0,3.03548732862816,1.951248641609345,11975000000.0,85.66585608035825,4.8078533042728,0.31307941891149993,0.01356950970500875,0.308259058385834,7.562811955369305,11453935500.0,1.963478659999655
6,Algeria,1992,1992,0,True,12.8008463369479,388650.0,16.3179020380058,7562000.0,0.282709523665856,3.17498971340281,3530507.0,0.22336611049065,89.0,2381740.0,3330382.14,35.92,39.02,45.13,2381740.0,943.3,74280000.0,108800000.0,,1250000.0,649999.976158142,23520000.4577637,-270000.010728836,589999.973773956,15420000.0762939,,2230000.01907349,252060001.306236,1730000.01907349,374790008.544922,489040008.544922,374790008.544922,0.817548715240757,489040008.544922,14.011730334628,11.2305721867206,1865529.0,12.9980852595643,1865529.0,6.97438263653586,147.0,95273.91,95420.91,11.247,420.475272767772,7.25090617723896,3317517177.46836,1457045003.91876,13.5652027149212,581214000000.0,-120967349483.5,7.25481764444156,-75.9182148066885,544456000000.0,51.9419948112575,7.5157968138585,31.2748797453857,16.1136230468685,962247.0,3.597413264,,,,,,,,,,,,,,,,,,,,,,21.926114524189,11.9843448589329,,,,,48003133346.9957,1048200020000.0,80936072796.021,1.80000230318846,8746410691100.0,1794.62350740515,39187.5335044619,3025.83953815766,-0.538303712526769,326989.367927378,51382865417.477,45843140788.8093,1001034260500.0,1920.0,37424.2156782806,-2159992558.1864,-47165759500.0,,,,21.836075,21.836075,33437.0,39847.0,50.8,46.9,54.5,-25186.0,219314.0,24.131,158.867,199.727,29.513,5.617,39.3,42.8,46.0,69.307,67.757,66.238,4.257,73.163027,66.957495,14.2918095028442,14.3090028951749,5495577.0,41.7739436102611,5691029.0,41.8679986082326,11186606.0,41.821739902934,14.6477401035034,14.6543183541773,12.8343940039135,12.9046773588804,10.9319141768235,11.2582307890688,7202306.0,54.7474313812444,7508625.0,55.2397692349881,14710931.0,54.9976246156181,9.40597227900028,9.80737690430481,8.0339810363928,8.32969261605152,6.62771899296371,6.81696033157582,5.49490882682349,5.55938172656773,4.16939619386973,4.17871947319713,3.12543470365354,2.99760420755462,2.68430028655665,2.45132924712247,2.37975878403535,2.14973917971283,1.89404610112535,1.69073475983239,1.38029574519095,1.192198348411,457631.0,3.47862500849454,393135.0,2.89223215677931,850766.0,3.18063548144784,0.967119186677161,0.792070736626263,0.626558567000879,0.494129662945907,0.504651509625546,0.413833408796142,1.042,81.8260380665235,5.78322337315021,76.0428146933732,2.32375186283265,26748303.0,13155514.0,49.182611696899,13592789.0,50.817388303101,12395966.0,0.641925393809264,46.343,3.79944679121294,14352337.0,53.657,41.2889714026146,3.75065811010782,8310000000.0,85.1943178140187,7.26330382664215,3.00209219172955,2.04937193197538,3.58285954609164,0.208583178121685,0.203645545509535,3.95951881324752,8647869000.0,3.58285954609164,2.1173493072787,11510000000.0,84.6227310138045,6.17286721987156,0.563420270917989,0.0156957086962667,0.251750906588804,7.23285733193425,11136802000.0,1.97154443438969
